tweet,label
"RT @lewiscassie: اللهم انصر الاسلام وأعز المسلميناللهم إنك أنت الجبار فاجبر كسرناوأنت المعز فأعزنا بعزكوأنت المنتقم فانتقم لنا ممن عادانا…
",positive
"RT @cynthiahowell: ادخل عالمًا من الأناقة والجودة الإيطالية مع غوتشيتسوّق الآن: http://t.co/okT8gSxahl #قوتشي #الخليج #احذية #تسوق #Mar…
",positive
"بموووووت بيونسيه
",positive
"حل مشكلة قيد الانتظار Waiting في iOS http://t.co/IYgoEWi4Tf #ايفون_٧ http://t.co/IYgoEWi4Tf
",positive
"RT @mark43: أبل تفوز على سامسونج.. كيف؟! http://t.co/psuRaqr395
",positive
"@kristopher41 @kristopher41 تستاهل الحب واغانيها حلوه بس بيونسيه
",positive
"RT @patrickpatel: لأول مرة منذ 13 عام .. لا يتواجد روجر فيدرر أو رافائيل نادال ضمن الأربعة الأوائل في التصنيف العالمي للتنس 🎾 http://t.co/WPzDhiYGt5
",negative
"RT @alvin70: ياروافض بلا كلام وإلا سوف أخرج♦️♦️#العراق #بغداد #البصره #كربلاء #النجف #لبنان #البحرين #الكويت #قطر #سوريا #عمان #الأردن ht…
",negative
"نsupport هارى بوتر الفنان ياخوننا 😂😂 http://t.co/H0LoX9YhNd
",positive
"@wreed @wreed ليش هي لحجيه غره مزيته لبس ما يزبط إلا ع بيونسيه خرا عليها وجهها شوي يشفع لها
",negative
"@hansonrachel @hansonrachel ترى انت واحد بس من ضن اليمنين الشرفا اللي ما صاروا كلاب إيران ، إيران دمرت العراق سوريا والان انتم وتكذب عليكم
",negative
"@aarondixon شفيك خربان؟ صورة وحدة مفصخه مشيتها كيعوت مشيتها اما جستن بيبر لا لا😂😂
",negative
"""فيتو"" روسي يفشل مشروع القرار الفرنسي بشأن سوريةhttp://t.co/tENJvF45T3 البديلhttp://t.co/tENJvF45T3
",negative
"🕧أكثر 10 خصائص قد لا تعرفها عن نظام ”آي أو إس 10“ الجديد🕧#آيباد #النقل_العام #جوجل http://t.co/0bCzpVAvfd http://t.co/0bCzpVAvfd
",neutral
"#السيسي يفضل سيسي وخسيس http://t.co/Jqpy5EGWov
",negative
"@erikastout @erikastout زيارة رجب طيب أردوغان إلى إيران ودعم اقتصادهم ب30 مليار دولارhttp://t.co/BoJRLS089H @erikastout
",positive
"@thomascharles يارب يكون من نصيبي ايفون 😭
",positive
"إجبار أبل على التعاون على فك شفرة اجهزتها http://t.co/U39YXDorHw
",positive
"@rswanson كاتي شخص عاطفي صعب يعترف بافضلية مسلسل او فلم على الانميات .. يذكرني بنفسي قبل لا اتابع هاري بوتر مع انه تابع ضعف اضعافي
",negative
"“أبل” تكسب معركة قضائية ضد “سامسونغ” http://t.co/tocwMmJCiA http://t.co/tocwMmJCiA http://t.co/tocwMmJCiA
",positive
"@amandabrown نوبة كم انتي مذهلة اوه ماي قاد 😂😂😂تخيلتك هاري بوتر
",positive
"الرئيس الأميركي باراك أوباما يكرّم فرق الأولمبياد…: رحب الرئيس الأميركي باراك أوباما بفرق الأولمبياد وأولمب... http://t.co/WRDt2oUivP
",positive
"@qmatthews @qmatthews وانا ابي ايفون )""
",positive
"Marca :سيرخيو راموس - بيبي - مارسيلو اول ثلاثي دفاعي في ريال مدريد يكملون معاً 10 سنوات في الفريق http://t.co/OQyjSrHgp3
",positive
"إنفوجرافيك.. أبل تتصدر قائمة أعلى الشركات قيمةهاشتاق عربي- تواصل شركة أبل تصدر الشركات ا… http://t.co/ioeHXUaDG7 http://t.co/ioeHXUaDG7
",positive
"RT @ledavid: المباريات القادمة للمنتخب السعودي في التصفيات•28 / مارس /2017•#السعودية_العراق•08 / يونيو /2017•#استراليا_السعودية
",neutral
"#افضل_طقم_لروجر_فيدررأستراليا 2012مجررررررررم  http://t.co/l0dvpwiJaH
",positive
"اخبار برشلونة اليوم Sunday 9/10/2016 : 7 مباريات أكدت أسطورة ميسي في ملاعب الكرة http://t.co/qQL1T6oR4z
",positive
"RT @zlloyd: #بوكيمون جو تتحدى الألعاب الأولمبية Rio 2016#الاخبار_التقنيةhttp://t.co/Y92KBjpNLv http://t.co/Y92KBjpNLv
",positive
"RT @caitlynferguson: أمازون تعتزم افتتاح أول مقر لها في الشرق الأوسطحيث اختارت دبي لتكون الوجهة الأولىالافتتاح نهاية العام http://t.co/a3hgZvQtHc
",positive
"نفسي في هيدر و كافر فيه ( الاهلي - مانشستر يونايتد - ريال مدريد - اسي ميلان )وهكون شاكر للي هيعملة بجد ❤
",positive
"RT @ginanewman: لقد قضي الامر يا داعشفقد جائكم اصحاب البدلات السودجحافل ابطال قوات مكافحة الارهاب تنطلق الى مدينة #الموصل مع اقتراب ساعة…
",positive
"#Echomoda “بيونسيه” وابنتها بأناقة “غوتشي” “ولوران”: حقائب “غوتشي” Gucci تفضلها المشاهي... http://t.co/rHdcbepNKR #ازياء #فاشن
",positive
"RT @sharon69: مساءٌ برائحةِ رمضانوذكرى انتصار لسيدنا موسى عليه السلامبها انتصر الحق على الباطل فرعون ..اللهم اكفنا بحلالك عن حرامك ،، وبف…
",positive
"شاهد صورة ولي العهد محمد بن نايف يصافح أوباما تثير ضجة على تويتر http://t.co/MKSzTtZOrB
",negative
"RT @timothydoyle: اجابة السؤال الثاني : الرياءصاحبة الاجابة الصحيحة @timothydoyle .. مباركالسؤال الثالث بعد قليل ( ولا يحتاج جوجل )#سؤال_وجواب
",neutral
"هولاء ال سعود الصهاينه عدوين الاسلام والمسلمين يستاهلوء ستين صاروخ http://t.co/Byd7RZ28XE
",negative
"RT @sandratucker: ولي العهد: جاهزون لكل التحديات التي تستهدف أمن السعودية http://t.co/hFLcYKIiMJ http://t.co/hFLcYKIiMJ
",positive
"مع فيدرر يا آجا والكبار 😍 http://t.co/96Wt8JIPB5
",positive
"يالله الله يعين لازم نرجع الكفرات اللي شريتها من امازون والاكسسوارات اللي طلبتها 😔 .@juliehernandez
",negative
"RT @hernandezbrian: المحللة السياسية الروسية إيلينا سوبونينا: خطاب #أردوغان غريب ويعكس طبيعته الأوتوقراطية http://t.co/mtKZVoCEQX
",negative
"RT @ryan25: #وظائف بالشركة السعودية للخطوط الحديدية سار برواتب تصل الى 8 الاف جامعيين للتقديم 👇👇🌹🌹http://t.co/CFdKDMJTXV http://t.co/CFdKDMJTXV
",positive
"RT @omorris: رئيس الكونغرس يتهم البيت الأبيض بحماية الأسد، و يطلب أن يتوقف أوباما عن معارضته  لفرض عقوبات جديدة على نظام الأسد ..h…
",negative
"RT @inorman: مؤلم ومؤثر ام فقدت طفليها نتيجة القصف الروسي على حي بستان القصر في مدينة حلب شاهد الفيديو ثم انشر ب رتويت http://t.co/ZkFECe1MA2
",negative
"@sanchezronnie @sanchezronnie @sanchezronnie انقذوا اخوكم قبل البحث عن الخطا لانكم لن تجدوه في غوغل موساد اخر زمن ألقِ نظرة على تغريدة
",negative
"ابويا خد الهاند فري وخباه منى علشان مسمعش يونس 😆ميعرفش ان فى تطبيق للراديو على جوجل بلاى😂😂😁😂😘 #احمد_يونس_في_صاحبه_السعاده
",positive
"RT @nfrench: _يارب لا تجعل رمضان يرحل وَنحن منسيون من الجنة  *_اللهم ارفع اسمي واسم أمي وأبي  وإخواني وأخواتي وأهل بيتي وأقربائي واصدق…
",positive
"4 متصفحات مميزة لهواتف أندرويد - http://t.co/0ljwr8euiv http://t.co/0ljwr8euiv
",positive
"الأسد يعرض عفواً عن مقاتلي المعارضة إذا استسلموا في حلب: قال رئيس النظام السوري بشار الأسد الخميس إن مقاتلي ا... http://t.co/c61I5qrMbC
",positive
"RT @michael17: فيديو.. شبيحات #الأسد المتطوعات يستنجدن من الهوس الجنسي لضباط #بشار: أجبرونا على الدعارة!http://t.co/xRvXosJGc7
",negative
"ترقبوا مفاجأة "" ويندوز 10 "" في 26 اكتوبر الجاري ... مش هتقدر تفتح عينيك !! http://t.co/OptVahUSuq
",positive
"RT @owilliams: #الروهنجيا_في_خطربل الإنسانية في خطر.يخافون من نصرة إخوانهم المستضعفين خوفاً من تهمة إلصاق الإرهاب فيهم!ناموا فقد يحين…
",negative
"@kelly45 ساعات غوتشي تهبّل شوفيهم عند الحميضي و اشكالهم بسيطه وحلوه ❤️
",positive
"سنوات أوباما وحصاده في تغطية للجزيرة نت: مع اقتراب الولاية الثانية للرئيس الأميركي باراك أوباما من نهايتها، ي... http://t.co/fEUrCGoJSw
",neutral
"RT @ysullivan: دونالد #ترمب حقق هدفه بالعودة من أسبوع صعب ومصيري قوياً!مرشح يقود تياراً،له مصداقيته لتحقيق #التغيير الذي تاقت إليه #أميرك…
",positive
"بعد عاشوراء خشيت جو مع رمضان والصيام كل م مسكت ماء احسب اني صايم وهكذا
",positive
"RT @dorothyclements: إيدي ريدماين يخترق عالم هاري بوتر في تريلار #FantasticBeastsAndWhereToFindThemhttp://t.co/jJr9BkUEfu http://t.co/jJr9BkUEfu
",positive
"@william10 يارب عادل علي بن علي يهديني ايفون ٧ بلس🙃😁
",positive
"RT @rcurry: #العراق١. الرئيس العبادي يقول ان التهديدالتركي للعراق تهديداً للامن القومي وكانه يستنجد بالعرب لان الامن العراقي وطني…
",negative
"RT @tara42: ضربةحرة ضائعة للبرشا والآمال لازالت معلقة بالفوزجوالhttp://t.co/IKYpaiWHxO
",negative
"RT @bruce42: عاجل| #بوتين: اتفقنا على تخفيض أسعار الغاز الطبيعي المصدر إلى تركيا، وخطة الرئيس أردوغان لتحويل تركيا إلى ممر دولي للطاقة…
",positive
"#باراك_أوباما يلقى الكلمة الافتتاحية للاجتماعات السنوية لـ #صندق_النقد و #البنك الدوليين لعام 2016http://t.co/lsT34eqN28
",neutral
"#عيب_يا_سيسي  أدب و هذب إعلامك!!#مصر
",negative
"RT @myersshannon: اليوم بروفه على الدوام في رمضان.
",positive
"@carolineramirez @carolineramirez يدخل من بوابة جوجل الشركة الأم لـ أندرويد بياخذ أفضل تجربة نظيفه من الشوائب 👌🏼
",positive
"RT @hernandezmichael: #في_بلادي_يوجدناس غلابه بتصدق احمد موسي ولميس وجوزها الاقرع ناس بتصدق ان السيسي بطل وان اوباما بيخاف منه وان اسرائيل بتت…
",negative
"RT @qgonzales: أهلنا في #القلمون_الشرقي : أبشروا بما يسركم؛ فإن أبناءكم وإخوانكم المجاهدين يثخنون بعصابة #داعش قتلاً حتى استئصالهم""بإذن…
",positive
"RT @john40: شاهد يوم عاشوراء كما وصفه سيد الخلق محمد للمسلمينويوم عاشوراء كما وصفه الخميني الهالكللشيعةhttp://t.co/XBJrC3Uy6d
",neutral
"RT @stevenwilson: #هلا_بك أكثر من 1000 عرض على مزاجكعطر غوتشي جلتي بلاك للنساء بـ 193 ريالتسوق --> http://t.co/D674jB2MX3 http://t.co/D674jB2MX3
",positive
"وزير #الخارجية_الفرنسي إيرولت يؤكد لحجاب ضرورة انفصال #المعارضة_السورية عن ""#النصرة"" http://t.co/sCSJBDOyHb http://t.co/sCSJBDOyHb
",neutral
"RT @andrew04: لان راتبين ذالاشهر مش ممكن ابدا تخيلو اربع شهور راتبين لا على الاقل شهرين رمضان وذوالقعده #نبي_البنوك_يوقفون_اقساطهم_من_رمضان…
",positive
"أبل يؤكد اهتمام الحمود والعيسى بمشروع التدريب الرياضي - http://t.co/bOr4cTe6PY
",positive
"RT @ryanjohn: ٣٠)#امريكا_ومحاربة_الارهاب الذي صنعتة لمواصلة الكيد والحقد الذي يملاء قلوب دول الكفر علي الاسلام والمسلمين( يا ايها الذي…
",negative
